source_url,target_url,status_code,preserve_query_string,include_subdomains,subpath_matching,preserve_path_suffix
https://tecnicocuritiba.com.br/bairros/centro-campo-largo,https://tecnico.curitiba.br/bairros/centro-campo-largo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-campo-magro,https://tecnico.curitiba.br/bairros/centro-campo-magro,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-colombo,https://tecnico.curitiba.br/bairros/centro-colombo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-fazenda-rio-grande,https://tecnico.curitiba.br/bairros/centro-fazenda-rio-grande,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-pinhais,https://tecnico.curitiba.br/bairros/centro-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-piraquara,https://tecnico.curitiba.br/bairros/centro-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/centro-quatro-barras,https://tecnico.curitiba.br/bairros/centro-quatro-barras,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/chapada,https://tecnico.curitiba.br/bairros/chapada,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/cic,https://tecnico.curitiba.br/bairros/cic,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/cidade-jardim-sjp,https://tecnico.curitiba.br/bairros/cidade-jardim-sjp,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/colonia-antonio-prado,https://tecnico.curitiba.br/bairros/colonia-antonio-prado,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/colonia-malhada-cl,https://tecnico.curitiba.br/bairros/colonia-malhada-cl,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/colonia-murici-sjp,https://tecnico.curitiba.br/bairros/colonia-murici-sjp,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/correia-de-freitas,https://tecnico.curitiba.br/bairros/correia-de-freitas,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/costeira,https://tecnico.curitiba.br/bairros/costeira,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/costeira-araucaria,https://tecnico.curitiba.br/bairros/costeira-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/cristo-rei,https://tecnico.curitiba.br/bairros/cristo-rei,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/cruzeiro,https://tecnico.curitiba.br/bairros/cruzeiro,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/del-rey,https://tecnico.curitiba.br/bairros/del-rey,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/embu-colombo,https://tecnico.curitiba.br/bairros/embu-colombo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/emiliano-perneta,https://tecnico.curitiba.br/bairros/emiliano-perneta,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/espigao-alegre-cm,https://tecnico.curitiba.br/bairros/espigao-alegre-cm,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/estacao-araucaria,https://tecnico.curitiba.br/bairros/estacao-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/estancia-pinhais,https://tecnico.curitiba.br/bairros/estancia-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/eucaliptos-frg,https://tecnico.curitiba.br/bairros/eucaliptos-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/fatima-colombo,https://tecnico.curitiba.br/bairros/fatima-colombo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/fazenda-velha-araucaria,https://tecnico.curitiba.br/bairros/fazenda-velha-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/fazendinha,https://tecnico.curitiba.br/bairros/fazendinha,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/ferraria,https://tecnico.curitiba.br/bairros/ferraria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/gabirobal,https://tecnico.curitiba.br/bairros/gabirobal,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/graciosa,https://tecnico.curitiba.br/bairros/graciosa,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/graciosa-qb,https://tecnico.curitiba.br/bairros/graciosa-qb,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/gralha-azul,https://tecnico.curitiba.br/bairros/gralha-azul,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/guajuvira,https://tecnico.curitiba.br/bairros/guajuvira,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/guaraituba-colombo,https://tecnico.curitiba.br/bairros/guaraituba-colombo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/guarituba-piraquara,https://tecnico.curitiba.br/bairros/guarituba-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/guatupe,https://tecnico.curitiba.br/bairros/guatupe,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/hauer,https://tecnico.curitiba.br/bairros/hauer,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/hortencia-frg,https://tecnico.curitiba.br/bairros/hortencia-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/hugo-lange,https://tecnico.curitiba.br/bairros/hugo-lange,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/iguacu-araucaria,https://tecnico.curitiba.br/bairros/iguacu-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/iguacu-frg,https://tecnico.curitiba.br/bairros/iguacu-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/independencia-sjp,https://tecnico.curitiba.br/bairros/independencia-sjp,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/industrial-araucaria,https://tecnico.curitiba.br/bairros/industrial-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/ipe-sjp,https://tecnico.curitiba.br/bairros/ipe-sjp,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/irai-piraquara,https://tecnico.curitiba.br/bairros/irai-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/italia-sjp,https://tecnico.curitiba.br/bairros/italia-sjp,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/itaqui,https://tecnico.curitiba.br/bairros/itaqui,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-amelia,https://tecnico.curitiba.br/bairros/jardim-amelia,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-america-campo-largo,https://tecnico.curitiba.br/bairros/jardim-america-campo-largo,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-bela-vista-piraquara,https://tecnico.curitiba.br/bairros/jardim-bela-vista-piraquara,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-boa-vista-araucaria,https://tecnico.curitiba.br/bairros/jardim-boa-vista-araucaria,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-boa-vista-cm,https://tecnico.curitiba.br/bairros/jardim-boa-vista-cm,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-botanico,https://tecnico.curitiba.br/bairros/jardim-botanico,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-claudia,https://tecnico.curitiba.br/bairros/jardim-claudia,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-claudia-ii-pinhais,https://tecnico.curitiba.br/bairros/jardim-claudia-ii-pinhais,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-condor-frg,https://tecnico.curitiba.br/bairros/jardim-condor-frg,301,true,true,false,false
https://tecnicocuritiba.com.br/bairros/jardim-das-americas,https://tecnico.curitiba.br/bairros/jardim-das-americas,301,true,true,false,false
